6052,F,84125,1993-04-16,1-URGENT,Clerk#000000812,0,ular pinto beans haggle fluffily silent accounts. blithely final forges wake ,Customer#000000421,it3mUlkZAe9J8gmy,23-918-228-2560,7073,FURNITURE,lithely final deposits haggle furiously above the,JORDAN,ic deposits are blithely about the carefully regular pa,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
16932,F,184126,1993-04-16,1-URGENT,Clerk#000000749,0,pinto beans. carefully regular deposits affix slyly about the ca,Customer#000000475,JJMbj6myLUzMlbUmg63hNtFv4pWL8nq,24-485-422-9361,9043,BUILDING,egular requests. ironic requests detect furiously; deposits ha,KENYA, pending excuses haggle furiously deposits. pending. express pinto beans wake fluffily past t,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
18980,F,238065,1993-04-16,5-LOW,Clerk#000000008,0,deposits boost. final deposits cajole ironic. daring theodolites. final pa,Customer#000000311,dvpNARle3mR19GD4s2gpEbkL2mZV3uvV6P,33-919-292-8822,6589,AUTOMOBILE,essly even escapades. blithely regular Tiresias cajole blithely furiously close packages. furiously ironic pi,UNITED KINGDOM,eans boost carefully special requests. accounts are. carefull,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
22629,F,200277,1993-04-16,5-LOW,Clerk#000000922,0,rding to the pending. bold pinto beans. carefully pendi,Customer#000000298,jFKF3w 8aegECg7mP.qtuR9IsTSYQlEXq,31-542-157-4074,3812,BUILDING,sleep slyly. stealthy. bold pinto beans sleep blit,VIETNAM,hely enticingly express accounts. even. final ,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
18465,F,185804,1993-04-16,2-HIGH,Clerk#000000100,0,sts. carefully final foxes wake carefully.,Customer#000000689,Gcie9Q.Wc6J0QvKcefqflajjOtOVchnxqBn9,34-325-146-3591,1481,MACHINERY,ions. furiously unusual platelets cajole blithely. caref,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
772,F,166734,1993-04-17,2-HIGH,Clerk#000000430,0,s boost blithely fluffily idle ideas? fluffily even pin,Customer#000000484,ismzlUzrqRMRGWmCEUUjkBsi,30-777-953-8902,4245,BUILDING,y against the express. even packages. blithely pending pearls haggle furiously above the fur,SAUDI ARABIA,ts. silent requests haggle. closely express packages sleep across the blithely,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
6661,F,82299,1993-04-17,5-LOW,Clerk#000000669,0,e regularly ironic packages. pending. regular instructions haggle,Customer#000000016,cYiaeMLZSMAOQ2 d0W.,20-781-609-3107,4681,FURNITURE,kly silent courts. thinly regular theodolites sleep fluffily after ,IRAN,efully alongside of the slyly final dependencies. ,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
23232,F,282489,1993-04-17,2-HIGH,Clerk#000000832,0,le regular pinto beans. slyly careful courts about the ideas poach caref,Customer#000000191,P1eCXsPWkv2y6ENQv,26-811-707-6869,2945,BUILDING,o beans hinder slyly bold accounts.,MOZAMBIQUE,s. ironic. unusual asymptotes wake blithely r,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
26533,F,53418,1993-04-18,5-LOW,Clerk#000000907,0, notornis haggle furiously furiously ironic pains.,Customer#000000053,HnaxHzTfFTZs8MuCpJyTbZ47Cm4wFOOgib,25-168-852-5363,4113,HOUSEHOLD,ar accounts are. even foxes are blithely. fluffily pending deposits boost,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
16512,F,53730,1993-04-18,2-HIGH,Clerk#000000477,0,the blithely bold pinto beans haggle furiously finally bold accounts. fur,Customer#000000058,g9ap7Dk1Sv9fcXEWjpMYpBZIRUohi T,23-244-493-2508,6478,HOUSEHOLD,ideas. ironic ideas affix furiously express. final instructions. regular excuses use quickly e,JORDAN,ic deposits are blithely about the carefully regular pa,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
12770,F,124548,1993-04-18,4-NOT SPECIFIED,Clerk#000000243,0,bove the special. regular ideas. final pinto beans grow? iro,Customer#000000709,drDnC6YXTJgcdfJkpbhrQ7z7XmCsoym2t22jwg,28-117-812-5493,-867,BUILDING,g the blithely ironic multipliers sleep a,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
10534,F,5116,1993-04-19,4-NOT SPECIFIED,Clerk#000000973,0,ly according to the slyly r,Customer#000000535,.2Y kklprPasEp6DcthUibs,12-787-866-1808,2912,BUILDING,even dinos breach. fluffily ironic,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
25537,F,81570,1993-04-20,2-HIGH,Clerk#000000304,0,ar excuses. carefully express deposits hinder ,Customer#000000541,.Cris88wkHw4Q0XlCLLYVOAJfkxw,10-362-308-9442,1295,FURNITURE,according to the final platelets. final. busy requests wake blithely across th,ALGERIA, haggle. carefully final deposits detect slyly agai,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
12451,F,287856,1993-04-20,5-LOW,Clerk#000000319,0,uriously even ideas hagg,Customer#000000575,4K6h0pYH.bg2FS5cYL.qqejhvp7EfTlBjRjeVPkq,11-980-134-7627,3652,BUILDING, final requests cajole after the ironic. bold instructio,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
19333,F,169928,1993-04-20,3-MEDIUM,Clerk#000000582,0, the unusual. special somas. blithely regu,Customer#000000202,Q0uJ1frCbi9yvu,17-905-805-4635,2237,AUTOMOBILE,fully along the carefully pending Tiresias; special packages along the carefully special deposits try to,GERMANY,l platelets. regular accounts x-ray: unusual. regular acco,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
4774,F,185922,1993-04-20,3-MEDIUM,Clerk#000000299,0,eposits use blithely bold deposits. carefully regular gifts about the fin,Customer#000000254,vQ.pEzMQaFgJzK4TJ2eA,11-451-622-6325,1915,MACHINERY,equests. carefully ironic deposits detect carefully abo,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
11846,F,49528,1993-04-21,5-LOW,Clerk#000000688,0,uriously ironic packages cajole furiously express. even ideas. ironic ideas,Customer#000000523,sHeOSgsSnJi6pwYSr0v5ugiGhgnx7ZB,20-638-320-5977,-275,BUILDING, fluffily deposits. slyly regular instructions sleep e,IRAN,efully alongside of the slyly final dependencies. ,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
11841,F,144653,1993-04-21,3-MEDIUM,Clerk#000000521,0,s sleep carefully unusual ac,Customer#000000364,SQ3b5Q5OtrmmZjJ87tq.o1TiXKVJQ0M7ZOuud,33-492-647-4972,32,HOUSEHOLD, dependencies? pending requests use carefull,UNITED KINGDOM,eans boost carefully special requests. accounts are. carefull,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
5670,F,147431,1993-04-21,5-LOW,Clerk#000000922,0,he carefully final packages. deposits are slyly among the requests. ,Customer#000000032,jD2xZzi UmId.DCtNBLXKj9q0Tlp2iQ6ZcO3J,25-430-914-2194,3471,BUILDING,cial ideas. final. furious requests across the e,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
4806,F,39501,1993-04-21,5-LOW,Clerk#000000625,0,ave accounts. furiously pending wa,Customer#000000028,iVyg0daQ.Tha8x2WPWA9m2529m,18-774-241-1462,1007,FURNITURE, along the regular deposits. furiously final pac,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
2437,F,189314,1993-04-21,4-NOT SPECIFIED,Clerk#000000578,0,. theodolites wake slyly-- ironic. pending platelets above the carefully exp,Customer#000000422,AyNzZBvmIDo42JtjP9xzaK3pnvkh Qc0o08ssnvq,19-299-247-2444,-272,HOUSEHOLD,eposits; furiously ironic packages accordi,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
7910,F,297716,1993-04-21,1-URGENT,Clerk#000000814,0,ly final requests are. slow,Customer#000000224,4tCJvf30WagGfacqcAqmfCptu2cbMVcj2M7Y0W,25-224-867-3668,8465,BUILDING,counts. bold packages doubt according to the furiously pending packages. bold. regular pinto beans ,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
9895,F,237616,1993-04-21,5-LOW,Clerk#000000965,0,lithely. furiously even pinto beans h,Customer#000000071,TlGalgdXWBmMV.6agLyWYDyIz9MKzcY8gl.w6t1B,17-710-812-5403,-611,HOUSEHOLD,g courts across the regular. final pinto beans are blithely pending ac,GERMANY,l platelets. regular accounts x-ray: unusual. regular acco,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
18758,F,88260,1993-04-21,4-NOT SPECIFIED,Clerk#000000178,0,quickly regular requests. final deposits sleep across the quickly regular ,Customer#000000703,ge1GEYt4ewGUiSeqBA4rNB5JhyQ92uKF,16-741-513-6919,3998,AUTOMOBILE,arefully final accounts cajole quickly blith,FRANCE,refully final requests. regular. ironi,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
16035,F,82471,1993-04-22,3-MEDIUM,Clerk#000000130,0,g the foxes. ironic deposits haggle above the blithely even requests. regular,Customer#000000539,FoGcDu9llpFiB LELF3rdjaiw RQe1S,16-166-785-8571,4390,HOUSEHOLD,ent instructions. pending patter,FRANCE,refully final requests. regular. ironi,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
9377,F,7916,1993-04-22,2-HIGH,Clerk#000000466,0,ers above the carefull,Customer#000000170,5QmxmYubNhn6HAgLwTvphevM3OmpZTGsM,25-879-984-9818,7687,BUILDING, regular requests. carefully regu,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
17729,F,172122,1993-04-23,3-MEDIUM,Clerk#000000037,0,endencies integrate furiously. dogged requests detect even. f,Customer#000000628,Vzraru5KbgcC3V,27-367-742-4090,4954,FURNITURE,l dependencies. pending warhorses haggle. fluffily final accounts slee,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
27687,F,134745,1993-04-23,3-MEDIUM,Clerk#000000959,0,sly even instructions after the carefully ironic platelets wa,Customer#000000163,OgrGcOnm4whd0f,31-863-349-4121,2948,FURNITURE, nag furiously furiously final requests. slyly s,VIETNAM,hely enticingly express accounts. even. final ,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
13088,F,249912,1993-04-23,4-NOT SPECIFIED,Clerk#000000089,0,s. even. final packages on the carefully regular platelets cajole quick,Customer#000000730,ORP6ofUwyD1,12-513-973-2702,4718,AUTOMOBILE,foxes would cajole furiously slyly special forges; slyly regular pinto beans inste,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
8932,F,2743,1993-04-24,3-MEDIUM,Clerk#000000431,0,xes? regular accounts haggle quickly slyly even platelets. ir,Customer#000000613,AJT.26RbanTdEHOBgTWg,14-275-416-1669,6679,AUTOMOBILE,ironic. pending deposits: quickl,EGYPT,y above the carefully unusual theodolites. final dugouts are quickly across the furiously regular d,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
13347,F,259510,1993-04-24,4-NOT SPECIFIED,Clerk#000000933,0,uriously against the carefully final foxes. carefully,Customer#000000280,3fDiGmN64En0ei,21-537-461-3965,3952,BUILDING,accounts. quiet deposits sleep. slyly even instructions detect about the blithely bold instru,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
23810,F,15759,1993-04-25,1-URGENT,Clerk#000000439,0, slowly carefully pending requests. furiously fi,Customer#000000739,pAROUfTi3wCEHi1PXu,24-309-302-6776,6344,HOUSEHOLD,ly regular accounts. blithely final theodolites sleep blithely. furiously regular decoys cajole blithely. bold de,KENYA, pending excuses haggle furiously deposits. pending. express pinto beans wake fluffily past t,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
27206,F,134876,1993-04-25,3-MEDIUM,Clerk#000000771,0,s haggle even. regula,Customer#000000679,IJf1FlZL9I9m.rvofcoKy5pRUOjUQV,20-146-696-9508,1394,AUTOMOBILE,ely pending frays boost carefully,IRAN,efully alongside of the slyly final dependencies. ,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
10726,F,242119,1993-04-25,4-NOT SPECIFIED,Clerk#000000210,0, regular dependencies. quickly spe,Customer#000000082,zhG3EZbap4c992Gj3bK.3Ne.Xn,28-159-442-5305,9468,AUTOMOBILE,s wake. bravely regular accounts are furiously. regula,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
21345,F,100512,1993-04-25,4-NOT SPECIFIED,Clerk#000000040,0,ag slyly about the gifts. blithely special w,Customer#000000011,PkWS 3HlXqwTuzrKg633BEi,33-464-151-3439,-272,BUILDING,ckages. requests sleep slyly. quickly even pinto beans promise above the slyly regular pinto beans. ,UNITED KINGDOM,eans boost carefully special requests. accounts are. carefull,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
1058,F,118655,1993-04-26,3-MEDIUM,Clerk#000000373,0,kly pending courts haggle. blithely regular sheaves integrate carefully fi,Customer#000000265,sthiqpj6CPAKbD7BBSz9ulRuF9d.ebfaiTc,27-716-734-2046,8275,MACHINERY,lar. ironic platelets. furiously unu,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
1383,F,57362,1993-04-27,2-HIGH,Clerk#000000785,0,ts. express requests sleep blithel,Customer#000000598,9ICLFWFZa6,19-113-384-3847,3244,FURNITURE,es. furiously pending packages haggle fluffily carefully silent foxes. carefully unusual dependencies boost fu,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
28512,F,288284,1993-04-28,3-MEDIUM,Clerk#000000401,0,e at the carefully ironic patterns. regular,Customer#000000571,hCrDDrMzGhsa6.5K4rGXQ,12-115-414-4819,8993,HOUSEHOLD,le fluffily. ironic. pending accounts poach quickly iron,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
2245,F,204682,1993-04-28,3-MEDIUM,Clerk#000000528,0,ake carefully. braids haggle slyly quickly b,Customer#000000283,jysHDuTKUKYEjdBhtI LqTttTp 7i2kvx1 O3A,17-111-303-1282,4450,AUTOMOBILE,y alongside of the accounts. slyly express dependencies wake quickly above the carefully ironic package,GERMANY,l platelets. regular accounts x-ray: unusual. regular acco,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
28166,F,125369,1993-04-28,3-MEDIUM,Clerk#000000940,0,l dolphins above the furiously enticing pint,Customer#000000149,3byTHCp2mNLPigUrrq,29-797-439-6760,8959,AUTOMOBILE,al instructions haggle against the slyly bold w,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
28643,F,134957,1993-04-28,4-NOT SPECIFIED,Clerk#000000720,0,final. bold accounts. unusual. ,Customer#000000389,ij8KNM0.HRvIvnvY w8jQK4zvr1EOO9YM,19-264-943-1253,-307,AUTOMOBILE,o beans affix fluffily. slyly ironic notornis wake ,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
17090,F,177007,1993-04-29,5-LOW,Clerk#000000412,0,nstructions sleep blithely quickly silent depo,Customer#000000443,UdyNGZ6GSz5aNpMO5N2,13-241-131-1632,3726,FURNITURE,t the special. final platelets. bold req,CANADA,eas hang ironic. silent packages. slyly regular packages are furiously over the tithes. fluffily bold,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
14854,F,88176,1993-04-29,5-LOW,Clerk#000000872,0,ronic pinto beans? even deposits nag c,Customer#000000236,kcW.mM0rhIstAcVaol1.6DVkS FPKlhY,24-808-967-4503,5384,AUTOMOBILE,te slyly along the requests. carefully final requests sleep slyly blithe frets. furiously ruthless dep,KENYA, pending excuses haggle furiously deposits. pending. express pinto beans wake fluffily past t,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
5569,F,159657,1993-04-30,4-NOT SPECIFIED,Clerk#000000759,0,e regular dependencies. furiously unusual ideas b,Customer#000000544,Jv7vcm.oE.HEyxekXKia1V5H1up23,15-572-651-1323,4974,AUTOMOBILE,bout the packages integrate above the regular instructions. regular ideas hinder s,ETHIOPIA,ven packages wake quickly. regu,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
27012,F,57646,1993-04-30,1-URGENT,Clerk#000000856,0,ites wake quickly requests-- acco,Customer#000000605,QAxZ0IXgCzUfNjseQCLfh95HEi,33-269-948-8039,-549,HOUSEHOLD,ly regular foxes are quickly ,UNITED KINGDOM,eans boost carefully special requests. accounts are. carefull,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
23394,F,167689,1993-04-30,2-HIGH,Clerk#000000358,0, among the regular asymptotes. carefully ironic ideas run. even p,Customer#000000298,jFKF3w 8aegECg7mP.qtuR9IsTSYQlEXq,31-542-157-4074,3812,BUILDING,sleep slyly. stealthy. bold pinto beans sleep blit,VIETNAM,hely enticingly express accounts. even. final ,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
21319,F,162970,1993-04-30,3-MEDIUM,Clerk#000000738,0,tions-- slyly quiet packages along the final. final theodolites u,Customer#000000409,mtrMiDvQxNsy1Cj0cU4ITEW5wGKLPQ2IPHNE9r4,21-466-412-4731,3969,FURNITURE,fily pending courts. express. regular packages are furiously along the quickly regular packages.,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
12098,F,39983,1993-05-01,2-HIGH,Clerk#000000214,0, carefully ironic. express deposits. ideas are slyly a,Customer#000000664,viRe1P6HiyL4LXpU7HPwu,25-329-655-5068,8878,BUILDING,yly ironic requests cajole pending pla,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
14855,F,145421,1993-05-01,4-NOT SPECIFIED,Clerk#000000655,0,nent accounts sleep dependencies. furiously regular ideas ca,Customer#000000418,.e0q82drO rgVHXHrJRQ0GDrRoUOl,15-826-508-1218,1211,FURNITURE,d foxes against the furiously special packages snooze blithely quickly ,ETHIOPIA,ven packages wake quickly. regu,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
28928,F,174519,1993-05-01,5-LOW,Clerk#000000135,0,. accounts wake carefully along the slyly sp,Customer#000000316,zE dN3aqjaG,18-171-394-5011,4571,MACHINERY,egular ideas cajole around the ironic. pending deposits. furiously pending dolphins serve blithely regular ,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
29408,F,151663,1993-05-03,4-NOT SPECIFIED,Clerk#000000106,0,ajole fluffily. final ac,Customer#000000001,IVhzIApeRb ot.c.E,25-989-741-2988,711,BUILDING,to the even. regular platelets. regular. ironic epitaphs nag e,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
8865,F,8546,1993-05-04,1-URGENT,Clerk#000000333,0,ole slyly carefully unusual theodolites. ironic,Customer#000000317,uOeuL8DG1j,29-615-537-8871,956,HOUSEHOLD,ages. hockey players are. dependencie,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
13888,F,10228,1993-05-04,3-MEDIUM,Clerk#000000635,0,ly regular pinto beans boost about the sheav,Customer#000000367,yZaDoEZCqt2VMTVKoZUkf6gJ4yj,23-939-319-4691,9108,HOUSEHOLD,eodolites under the ironic. stealthy requests affix furiously among the unusual tit,JORDAN,ic deposits are blithely about the carefully regular pa,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
2656,F,150165,1993-05-04,1-URGENT,Clerk#000000307,0,elets. slyly final accou,Customer#000000383,iBIHYgXvVDpu6qq7FlqXVcAIDAzv4qs,12-868-920-9034,-849,MACHINERY,slyly express ideas haggle blithely unusual dugouts. ironic pinto beans are ironic ideas.,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
12900,F,50230,1993-05-04,2-HIGH,Clerk#000000285,0,s. even requests sleep carefully blithely unusual ac,Customer#000000110,mymPfgphaYXNYtk,20-893-536-2069,7462,AUTOMOBILE,nto beans cajole around the even. final deposits. quickly bold packages according to the furiously regular dept,IRAN,efully alongside of the slyly final dependencies. ,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl,d8273h4,dh283gh2
15623,F,3553,1993-05-04,1-URGENT,Clerk#000000571,0,he bold. unusual pinto beans. carefully regular,Customer#000000172,KwgdKUL1G2WacsMNF50yX,32-178-964-1847,1134,MACHINERY,losely regular. unusual instructions. ,RUSSIA, requests against the platelets use never according to the quickly regular pint,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
8131,F,24937,1993-05-04,1-URGENT,Clerk#000000598,0,blithely ironic. ironic sentiments,Customer#000000254,vQ.pEzMQaFgJzK4TJ2eA,11-451-622-6325,1915,MACHINERY,equests. carefully ironic deposits detect carefully abo,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
865,F,110339,1993-05-04,3-MEDIUM,Clerk#000000337,0,. special packages wake after the carefully final accounts. express pinto be,Customer#000000013,nsXQu0oVjD7PM659uC3SRSp,13-761-547-5974,3857,BUILDING,ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely,CANADA,eas hang ironic. silent packages. slyly regular packages are furiously over the tithes. fluffily bold,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
3012,F,152775,1993-05-05,1-URGENT,Clerk#000000414,0,ts after the regular pinto beans impress blithely s,Customer#000000157,HGEouzCcFrNd nBAdsCRjsMxKOvYZdbwA7he5w9v,25-207-442-1556,9768,BUILDING, pinto beans against the carefully bold requests wake quickly alongside of the final accounts. accounts,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,AFRICA,lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to ,d8273h4,dh283gh2
15846,F,125504,1993-05-05,2-HIGH,Clerk#000000208,0, ironic requests sleep carefully even instructions. quickly silent t,Customer#000000025,Hp8GyFQgGHFYSilH5tBfe,22-603-468-3533,7133,FURNITURE,y. accounts sleep ruthlessly according to the regular theodolites. unusual instructions sleep. ironic. final,JAPAN,ously. final. express gifts cajole a,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
18946,F,47476,1993-05-05,1-URGENT,Clerk#000000480,0,re carefully. asymptotes wake. furiously pending i,Customer#000000374,fg4eklU1.UaFOan,32-282-723-3627,6718,AUTOMOBILE,ges are carefully. slyly ironic deposits about the fin,RUSSIA, requests against the platelets use never according to the quickly regular pint,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
27776,F,132843,1993-05-05,5-LOW,Clerk#000000306,0,hely silent packages after the slowly ,Customer#000000136,QoLsJ0v5C1IQbh.DS1,17-501-210-4726,-842,FURNITURE,ackages sleep ironic. final courts. even requests above the blithely bold requests g,GERMANY,l platelets. regular accounts x-ray: unusual. regular acco,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
19428,F,59685,1993-05-05,3-MEDIUM,Clerk#000000813,0,ns cajole sometimes even. ironic theodolites. furiously even reque,Customer#000000619,6bxrNxQA oes7cMa23R 5lDmIOIRThvd,34-245-618-6317,2336,FURNITURE,ts breach slyly after the slyly regu,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
3621,F,145421,1993-05-06,3-MEDIUM,Clerk#000000643,0,kly unusual deposits. qu,Customer#000000704,41s9yU0ossOKgBvjPPSTZqhfciy,19-998-886-1551,441,AUTOMOBILE,ously ironic instructions believe about the pending. regular deposits; final accounts cajole alongside of t,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
8384,F,192400,1993-05-06,2-HIGH,Clerk#000000790,0,ions in place of the slyly,Customer#000000226,ToEmqB90fM TkLqyEgX8MJ8T8NkK,13-452-318-7709,9008,AUTOMOBILE,ic packages. ideas cajole furiously slyly special theodolites: carefully express pinto beans acco,CANADA,eas hang ironic. silent packages. slyly regular packages are furiously over the tithes. fluffily bold,AMERICA,hs use ironic. even requests. s,d8273h4,dh283gh2
15778,F,211163,1993-05-07,2-HIGH,Clerk#000000593,0,s after the regular sentiments,Customer#000000589,TvdYNogIzDfr 1UyJE4b9RTENPmffmIoH,29-479-316-3576,1647,FURNITURE,s; blithely ironic theodolites sleep-- accounts haggle around the furiously silent ideas. silent. final packages in,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,EUROPE,ly final courts cajole furiously final excuse,d8273h4,dh283gh2
24515,F,282222,1993-05-07,1-URGENT,Clerk#000000042,0,sts wake slyly. fluffily bold packages are carefully. instructions a,Customer#000000742,2qRObRkFktME6SsNV0Pa3L8txbA0AFtXuWsKrkW,22-610-582-8610,6381,HOUSEHOLD,eodolites alongside of the daringly ironic deposi,JAPAN,ously. final. express gifts cajole a,ASIA,ges. thinly even pinto beans ca,d8273h4,dh283gh2
